id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
244,329403.1913915,217.78400003677234,1471,1477,0.5335082027449115,0.4082395730809596,1.4422909458812916,0.9816614143271337,3d gaze,3.4089949295349484,8.162585239543258,122.87596121145127,329403.1913915 329403.19389450003 329403.196398 329403.19890149997 329403.2014045 329403.2039075 329403.206411 329403.20891449996 329403.21141750005 329403.2139205 329403.216424 329403.2189275 329403.22143050004 329403.2289405 329403.23144400003 329403.233947 329403.2364505 329403.2389535 329403.241457 329403.248967 329403.25147 329403.2539735 329403.25647649996 329403.25897950004 329403.2664895 329403.271496 329403.2739995 329403.2765025 329403.2790055 329403.284012 329403.28651550005 329403.2890185 329403.291522 329403.2940255 329403.29652850004 329403.2990315 329403.301535 329403.3040385 329403.30654150003 329403.3090445 329403.31154799997 329403.3140515 329403.3165545 329403.319058 329403.32156149996 329403.329071 329403.331574 329403.33407750004 329403.336581 329403.346594 329403.34909699997 329403.3516005 329403.3541035 329403.356607 329403.35911049997 329403.36662 329403.37162650004 329403.3741295 329403.376633 329403.3791365 329403.384143 329403.38664599997 329403.3891495 329403.3916525 329403.3941555 329403.39665899996 329403.3991625 329403.404169 329403.406672 329403.40917550004
245,329403.4216915,217.78399997856468,1478,1484,0.5550495204566823,0.4114975027325309,1.304946224546017,0.965516189100677,3d gaze,7.54869202655094,7.848224979512816,123.48639082729464,329403.4216915 329403.42419499997 329403.4266985 329403.4292015 329403.431705 329403.43420849997 329403.4367115 329403.4392145 329403.441718 329403.44422149996 329403.44672450004 329403.4492275 329403.451731 329403.4542345 329403.45673750003 329403.4592405 329403.4667505 329403.47175699996 329403.4742605 329403.4767635 329403.4792665 329403.48427300004 329403.4867765 329403.4892795 329403.491783 329403.49428650003 329403.4967895 329403.49929249997 329403.504299 329403.5068025 329403.50930549996 329403.511809 329403.5143125 329403.5168155 329403.519319 329403.52182250004 329403.5243255 329403.5268285 329403.529332 329403.53183550003 329403.5343385 329403.536842 329403.5393455 329403.5418485 329403.5443515 329403.54685499996 329403.5493585 329403.5518615 329403.5543645 329403.55686799996 329403.55937150004 329403.566881 329403.5718875 329403.57439049997 329403.576894 329403.5819005 329403.586907 329403.5894105 329403.5919135 329403.5944165 329403.59692000004 329403.6019265 329403.60693300003 329403.6094365 329403.61193949997 329403.6144425 329403.619449 329403.62195249996 329403.624456 329403.6269595 329403.6294625 329403.63196599996 329403.6344695 329403.6369725 329403.6394755
246,329403.662005,190.2480000280775,1485,1491,0.49178166379957816,0.3892553777903095,1.4916749067123027,0.9869492910302957,3d gaze,-4.5716353607558755,10.396283950499841,124.22764360209352,329403.662005 329403.6645085 329403.6670115 329403.6695145 329403.67201800004 329403.6745215 329403.6770245 329403.6795275 329403.68203100003 329403.6845345 329403.68703749997 329403.6895405 329403.692044 329403.6945475 329403.69705049996 329403.6995535 329403.702057 329403.7045605 329403.70706349995 329403.70956650004 329403.71207 329403.7145735 329403.7170765 329403.71957950003 329403.722083 329403.7245865 329403.7270895 329403.729593 329403.7320965 329403.73459949996 329403.737103 329403.7396065 329403.7421095 329403.7446125 329403.74711600004 329403.7496195 329403.7521225 329403.7546255 329403.75712900003 329403.7596325 329403.7621355 329403.7646385 329403.767142 329403.7696455 329403.77214849996 329403.7746515 329403.777155 329403.7796585 329403.78216149996 329403.78466450004 329403.787168 329403.7896715 329403.7921745 329403.79467750003 329403.8021875 329403.807194 329403.80969749996 329403.81220050005 329403.8147035 329403.81971 329403.82221350004 329403.824717 329403.8272205 329403.8297235 329403.83222700004 329403.8347305 329403.839737 329403.84224 329403.8447435 329403.84724649996 329403.8497495 329403.852253
247,329403.8547565,102.63350000604987,1491,1494,0.48990362087981615,0.3889187759207801,0.7852158358305444,0.9887405031139669,3d gaze,-4.847506740092866,10.236600638914595,121.82753760885792,329403.8547565 329403.8647695 329403.872279 329403.882292 329403.8898015 329403.892305 329403.89480849996 329403.902318 329403.90732450003 329403.9098275 329403.91233099997 329403.9148345 329403.919841 329403.92234399996 329403.9248475 329403.9273505 329403.929854 329403.93235749996 329403.93486050004 329403.939867 329403.9423705 329403.94487350003 329403.947377 329403.9498805 329403.9523835 329403.9548865 329403.95739
248,329403.95989349997,217.7835000329651,1494,1500,0.5122672965517939,0.3919623724031653,1.4810059898745407,0.9770792341766621,3d gaze,-0.633057220220339,10.053527557628888,123.83305250605358,329403.95989349997 329403.9623965 329403.9648995 329403.967403 329403.96990649996 329403.97240950004 329403.98242250003 329403.9899325 329403.9999455 329404.00995850004 329404.01997150003 329404.0274815 329404.0299845 329404.032488 329404.03499149997 329404.0374945 329404.0399975 329404.042501 329404.04500449996 329404.04750750004 329404.0500105 329404.052514 329404.0550175 329404.05752050004 329404.0600235 329404.062527 329404.0650305 329404.0675335 329404.0700365 329404.07253999996 329404.0750435 329404.0775465 329404.0800495 329404.08255299996 329404.0850565 329404.0875595 329404.0900625 329404.092566 329404.09506950004 329404.102579 329404.1075855 329404.11008849996 329404.112592 329404.1150955 329404.120102 329404.12260500004 329404.1251085 329404.1276115 329404.130115 329404.13261850004 329404.1351215 329404.140128 329404.1426315 329404.1451345 329404.14763799997 329404.1501415 329404.1526445 329404.1551475 329404.15765099996 329404.1601545 329404.1626575 329404.1651605 329404.167664 329404.17016750004 329404.1726705 329404.17517349997 329404.177677
249,329404.1801805,217.78349997475743,1500,1507,0.5176647804436232,0.3978041825200551,0.9212879544756115,0.9721735864474209,3d gaze,0.40192838137472214,9.400316746207428,123.89292049627622,329404.1801805 329404.1826835 329404.18518649996 329404.18769 329404.1901935 329404.1926965 329404.1951995 329404.2027095 329404.2102195 329404.2127225 329404.2152255 329404.220232 329404.22273549996 329404.225239 329404.2277425 329404.2302455 329404.23274849996 329404.235252 329404.240259 329404.242762 329404.24526550004 329404.2477685 329404.2502715 329404.252775 329404.25527850003 329404.2577815 329404.26028449996 329404.262788 329404.2652915 329404.2677945 329404.2702975 329404.27280100004 329404.2753045 329404.2778075 329404.2803105 329404.28281400003 329404.2853175 329404.2878205 329404.2903235 329404.292827 329404.2953305 329404.29783349996 329404.305343 329404.3078465 329404.31034950004 329404.312853 329404.3153565 329404.3178595 329404.32036300004 329404.3228665 329404.3253695 329404.3278725 329404.330376 329404.3328795 329404.33538249996 329404.340389 329404.3428925 329404.34539549996 329404.34789900004 329404.3504025 329404.3529055 329404.3554085 329404.35791200004 329404.3604155 329404.3629185 329404.3654215 329404.367925 329404.3704285 329404.37293149997 329404.3754345 329404.377938 329404.3804415 329404.38294449996 329404.38544750004 329404.387951 329404.3904545 329404.3929575 329404.39546050003 329404.397964
250,329404.405474,180.23499997798353,1507,1512,0.5308657213820561,0.4040982299739286,1.3466539825241686,0.9668152212463355,3d gaze,2.9701292340338212,8.794341475444572,125.328709400911,329404.405474 329404.407977 329404.41048049997 329404.4129835 329404.4154865 329404.41799 329404.422997 329404.4255 329404.4280035 329404.4305065 329404.4380165 329404.44052 329404.443023 329404.4455265 329404.44802949997 329404.4505325 329404.455539 329404.45804249996 329404.4680555 329404.47055900004 329404.473062 329404.4780685 329404.48557799996 329404.4880815 329404.4905845 329404.493088 329404.49559149996 329404.49809450004 329404.503101 329404.5056045 329404.50810750003 329404.5106105 329404.513114 329404.5156175 329404.5181205 329404.52312699996 329404.5256305 329404.5281335 329404.530637 329404.53314049996 329404.53564350004 329404.538147 329404.5406505 329404.5431535 329404.54565650003 329404.54816 329404.5506635 329404.5531665 329404.5556695 329404.558173 329404.568186 329404.57068899996 329404.5731925 329404.578199 329404.585709
251,329404.588212,217.7835000329651,1512,1519,0.5478625065532886,0.40933737972801515,1.2816706174930772,0.8907841891959236,3d gaze,6.312705844845672,8.26969334270184,126.28719521977305,329404.588212 329404.5907155 329404.5932185 329404.5957215 329404.59822499997 329404.6032315 329404.6057345 329404.60823799996 329404.6107415 329404.6132445 329404.62075450004 329404.623258 329404.625761 329404.6282645 329404.6307675 329404.6382775 329404.643284 329404.64578749996 329404.64829050004 329404.6507935 329404.6558 329404.65830350004 329404.6608065 329404.66331 329404.6658135 329404.6683165 329404.6708195 329404.675826 329404.6783295 329404.6808325 329404.68333599996 329404.6858395 329404.6883425 329404.6908455 329404.693349 329404.69585250004 329404.6983555 329404.7008585 329404.703362 329404.70586550003 329404.7083685 329404.71087149996 329404.713375 329404.7158785 329404.7183815 329404.7208845 329404.72338800004 329404.7258915 329404.7283945 329404.730898 329404.738408 329404.7459175 329404.74842099997 329404.7509245 329404.755931 329404.75843399996 329404.7609375 329404.7634405 329404.7659435 329404.768447 329404.77095050004 329404.775957 329404.77846 329404.78096350003 329404.7834665 329404.78596949996 329404.788473 329404.7909765 329404.7934795 329404.7959825 329404.79848600004 329404.8009895 329404.8034925 329404.8059955
252,329404.84604850004,217.78349997475743,1520,1527,0.5181931197228077,0.3916553725899027,1.137051378744951,0.9626760709564474,3d gaze,0.5110042387234645,10.237580230763013,125.66773692085309,329404.84604850004 329404.8485515 329404.8510545 329404.856061 329404.8585645 329404.863571 329404.8660745 329404.8685775 329404.87108049996 329404.876087 329404.8785905 329404.8810935 329404.88359700004 329404.8861005 329404.8886035 329404.8911065 329404.89361 329404.8961135 329404.89861649997 329404.9011195 329404.903623 329404.9061265 329404.90862949996 329404.91113250004 329404.913636 329404.9161395 329404.9186425 329404.92114550003 329404.923649 329404.9261525 329404.9286555 329404.931159 329404.9336625 329404.93616549997 329404.938669 329404.9411725 329404.9436755 329404.94617849996 329404.948682 329404.9511855 329404.9536885 329404.9561915 329404.95869500004 329404.9611985 329404.9637015 329404.9662045 329404.96870800003 329404.9712115 329404.976218 329404.978721 329404.9812245 329404.98372749996 329404.98623050004 329404.988734 329404.9912375 329404.9937405 329404.99624350003 329404.998747 329405.0012505 329405.0037535 329405.0062565 329405.00876 329405.01126349997 329405.0137665 329405.0162695 329405.018773 329405.02127649996 329405.02377950004 329405.028786 329405.03379300004 329405.041303 329405.04380600003 329405.0463095 329405.04881249997 329405.0513155 329405.053819 329405.05882549996 329405.0613285 329405.063832
253,329405.08135500003,217.78349997475743,1527,1534,0.5540789884203181,0.3991830989044497,1.3909625375941543,0.9354918274473345,3d gaze,7.52440603783618,9.424940580482128,126.1149764141808,329405.08135500003 329405.083858 329405.08636149997 329405.0888645 329405.0913675 329405.093871 329405.103884 329405.106387 329405.10889050004 329405.1113935 329405.113897 329405.121407 329405.12390999997 329405.1264135 329405.1289165 329405.13142 329405.13392349996 329405.1364265 329405.13893 329405.1439365 329405.14643950004 329405.148943 329405.1514465 329405.1539495 329405.158956 329405.16145949997 329405.1639625 329405.1664655 329405.168969 329405.17147249996 329405.176479 329405.178982 329405.1814855 329405.18398850004 329405.1864915 329405.188995 329405.1914985 329405.19400150003 329405.1965045 329405.19900799997 329405.2015115 329405.2040145 329405.2065175 329405.20902099996 329405.2115245 329405.2140275 329405.2165305 329405.219034 329405.22153750004 329405.2240405 329405.226544 329405.2290475 329405.23155050003 329405.2340535 329405.2415635 329405.244067 329405.24657049996 329405.24907350005 329405.2515765 329405.25408 329405.25908650004 329405.2615895 329405.264093 329405.2665965 329405.27410599997 329405.276609 329405.2816155 329405.2891255 329405.291629 329405.294132 329405.29663550004 329405.2991385
254,329405.3016415,217.78400003677234,1534,1540,0.5451433492233899,0.40020146149620356,1.2933709235045863,0.9732686535744752,3d gaze,5.748212554252727,9.258919480331055,125.52730743180807,329405.3016415 329405.3091515 329405.31165499997 329405.314158 329405.3166615 329405.3191645 329405.32166799996 329405.3266745 329405.3291775 329405.331681 329405.33418450004 329405.3366875 329405.339191 329405.3517075 329405.3642235 329405.3742365 329405.379243 329405.38174650003 329405.3917595 329405.3942625 329405.4017725 329405.4042755 329405.4067785 329405.40928200004 329405.4117855 329405.4142885 329405.419295 329405.4217985 329405.42430149997 329405.426805 329405.4293085 329405.4318115 329405.43431499996 329405.4393215 329405.444328 329405.44683150004 329405.4493345 329405.45684400003 329405.46185049997 329405.466857 329405.47687 329405.4793735 329405.4818765 329405.48438000004 329405.4868835 329405.4893865 329405.49439300003 329405.4968965 329405.49939949997 329405.5019025 329405.504406 329405.5069095 329405.50941249996 329405.51191550004 329405.514419 329405.5169225 329405.5194255
255,329405.5569745,212.77749998262152,1541,1548,0.4902846146150452,0.3830509798000612,1.3991285392780493,0.976865203285759,3d gaze,-4.9044075503780125,11.18141252819644,125.14597939487284,329405.5569745 329405.55947800004 329405.5619815 329405.5644845 329405.5669875 329405.56949100003 329405.5719945 329405.57449749997 329405.5770005 329405.579504 329405.5820075 329405.58451049996 329405.5870135 329405.589517 329405.5945235 329405.59953 329405.6020335 329405.6045365 329405.6070395 329405.609543 329405.61204649997 329405.6145495 329405.6170525 329405.619556 329405.62205949996 329405.62456250004 329405.627066 329405.6295695 329405.6320725 329405.63457600004 329405.6370795 329405.6395825 329405.6420855 329405.64458900003 329405.6470925 329405.64959549997 329405.6520985 329405.654602 329405.6571055 329405.65960849996 329405.6621115 329405.664615 329405.6671185 329405.66962149995 329405.67212450004 329405.674628 329405.6771315 329405.6796345 329405.6821375 329405.684641 329405.68714449997 329405.6896475 329405.6921505 329405.694654 329405.69715749996 329405.69966050005 329405.7021635 329405.704667 329405.7071705 329405.71468 329405.71968650003 329405.7221895 329405.72469299997 329405.7271965 329405.7296995 329405.732203 329405.73470649996 329405.7372095 329405.739713 329405.7422165 329405.74471949995 329405.74722250004 329405.749726 329405.7522295 329405.7547325 329405.75723550003 329405.759739 329405.7622425 329405.7647455 329405.7672485 329405.769752
256,329405.777262,132.67249998170882,1548,1552,0.4892866644176967,0.3840537396333051,0.3781511135871589,0.9759806190205167,3d gaze,-5.0094134367411325,10.870388107297991,122.88367558119444,329405.777262 329405.779765 329405.7822685 329405.78477150004 329405.7872745 329405.789778 329405.79478450003 329405.7972875 329405.79979099997 329405.8022945 329405.8047975 329405.8073005 329405.8148105 329405.819817 329405.82232050004 329405.8248235 329405.827327 329405.83233400004 329405.834837 329405.8373405 329405.8398435 329405.8423465 329405.84735299996 329405.8498565 329405.8523595 329405.854863 329405.85736649996 329405.85986950004 329405.8623725 329405.864876 329405.8673795 329405.86988250003 329405.877392 329405.8798955 329405.8823985 329405.88490199996 329405.8874055 329405.8899085 329405.894915 329405.89741850004 329405.8999215 329405.9024245 329405.904928 329405.90743150003 329405.9099345
257,329405.92245049996,217.7845000405796,1552,1559,0.525550002421424,0.38840017798838455,1.4109375531183728,0.9749861288818598,3d gaze,1.938976813992582,10.598388733536128,125.52241611911568,329405.92245049996 329405.924954 329405.9274575 329405.9299605 329405.932464 329405.93496750004 329405.9374705 329405.939974 329405.9424775 329405.947484 329405.94998699997 329405.9524905 329405.9549935 329405.9574965 329405.95999999996 329405.9625035 329405.9650065 329405.9675095 329405.970013 329405.97251650004 329405.9750195 329405.9775225 329405.980026 329405.98252950003 329405.9850325 329405.98753549997 329405.990039 329405.9925425 329405.9950455 329405.99754849996 329406.000052 329406.0025555 329406.0050585 329406.0075615 329406.01006500004 329406.0150715 329406.0175745 329406.02007800003 329406.0225815 329406.02508449997 329406.027588 329406.0300915 329406.0325945 329406.03509799996 329406.0376015 329406.0401045 329406.0426075 329406.0501175 329406.052621 329406.055124 329406.05762750003 329406.0601305 329406.06263349997 329406.065137 329406.0676405 329406.0701435 329406.077653 329406.0801565 329406.0826595 329406.08516300004 329406.092673 329406.09517600003 329406.0976795 329406.10018249997 329406.1026855 329406.105189 329406.112699 329406.115202 329406.1177055 329406.12020849995 329406.12271150004 329406.125215 329406.130222 329406.13272500003 329406.1352285 329406.13773149997 329406.140235
258,329406.1427385,217.78349997475743,1559,1565,0.532335990243649,0.3896205492364798,1.085819123257109,0.9710071660035434,3d gaze,3.19706272611487,10.259924666863599,123.12237931405457,329406.1427385 329406.15024800005 329406.1552545 329406.1577575 329406.1652675 329406.167771 329406.17027400003 329406.1727775 329406.17528049997 329406.1777835 329406.18279 329406.18529349996 329406.1877965 329406.192803 329406.19530649995 329406.19780950004 329406.200313 329406.210326 329406.21282899997 329406.2153325 329406.2178355 329406.220339 329406.227849 329406.230352 329406.2328555 329406.23535850004 329406.237862 329406.2403655 329406.247875 329406.2503785 329406.2528815 329406.255385 329406.26039149996 329406.2628945 329406.265398 329406.2704045 329406.27290750004 329406.275411 329406.2804175 329406.285424 329406.2879275 329406.2904305 329406.295437 329406.30044350005 329406.3029465 329406.30545 329406.3079535 329406.31045650004 329406.315463 329406.3179665 329406.322973 329406.3254765 329406.3279795 329406.3304825 329406.332986 329406.33548949996 329406.3379925 329406.340496 329406.3429995 329406.34550249996 329406.34800550004 329406.350509 329406.3530125 329406.3555155 329406.35801850003 329406.360522
259,329406.3630255,217.7835000329651,1565,1572,0.5410061000891858,0.39168388240654556,1.1331197005656801,0.9753330699646957,3d gaze,4.8433945696348735,10.018708369702784,122.94883730835457,329406.3630255 329406.3655285 329406.3680315 329406.370535 329406.37303849997 329406.3755415 329406.3780445 329406.380548 329406.38305149996 329406.38555450004 329406.3880575 329406.390561 329406.3930645 329406.39556750003 329406.3980705 329406.40057399997 329406.4030775 329406.4055805 329406.4080835 329406.41058699996 329406.4155935 329406.4180965 329406.4206 329406.42310350004 329406.4256065 329406.42811 329406.43311700004 329406.43562 329406.4381235 329406.4406265 329406.4431295 329406.445633 329406.44813649997 329406.453143 329406.455646 329406.45814949996 329406.46065250004 329406.4631555 329406.465659 329406.4681625 329406.47066550003 329406.4731685 329406.475672 329406.4781755 329406.4806785 329406.4831815 329406.48568499996 329406.4881885 329406.4906915 329406.4931945 329406.495698 329406.49820150004 329406.5007045 329406.5107175 329406.513221 329406.515724 329406.5182275 329406.5207305 329406.52323399996 329406.5257375 329406.5282405 329406.5307435 329406.533247 329406.53575050004 329406.5382535 329406.540757 329406.5432605 329406.54576350003 329406.5482665 329406.553273 329406.5557765 329406.5582795 329406.56078299996 329406.5632865 329406.5657895 329406.5682925 329406.57079599996 329406.5732995 329406.5758025 329406.5783055 329406.580809
260,329406.58331250004,205.26699995389208,1572,1578,0.5545328564485013,0.39461209708659534,1.0996437811822226,0.8315845298399811,3d gaze,7.485544842093461,9.780179009920356,123.98286602340814,329406.58331250004 329406.5858155 329406.58831849997 329406.590822 329406.5933255 329406.5958285 329406.59833149996 329406.600835 329406.6058415 329406.6083445 329406.61084800004 329406.6133515 329406.6158545 329406.6183575 329406.62086100003 329406.6233645 329406.62586749997 329406.630874 329406.6333775 329406.63588099997 329406.6383845 329406.6408875 329406.6433905 329406.648397 329406.6534035 329406.65841000003 329406.6609135 329406.66592 329406.6709265 329406.67342949996 329406.675933 329406.6784365 329406.6809395 329406.6834425 329406.688449 329406.6909525 329406.6934555 329406.69595900003 329406.6984625 329406.7009655 329406.705972 329406.7084755 329406.713482 329406.715985 329406.7184885 329406.72099149995 329406.72349450004 329406.7310045 329406.7385145 329406.7460245 329406.74852799997 329406.7535345 329406.7560375 329406.7585405 329406.7660505 329406.768554 329406.77105700003 329406.7735605 329406.7760635 329406.7785665 329406.78107 329406.7835735 329406.78607649996 329406.7885795
261,329406.80860550003,182.7384999487549,1579,1584,0.4799811558454232,0.3654760014470023,0.7013401040885011,0.6278741201912316,3d gaze,-6.426869707174897,12.253556815713637,116.15679138128793,329406.80860550003 329406.811109 329406.81361199997 329406.8161155 329406.8186185 329406.821122 329406.82362549996 329406.8261285 329406.828632 329406.8311355 329406.8336385 329406.83614200004 329406.8386455 329406.843652 329406.8611745 329406.866181 329406.876194 329406.8786975 329406.89622 329406.898723 329406.90122650005 329406.9037295 329406.906233 329406.908736 329406.91123950004 329406.9137425 329406.918749 329406.92125250003 329406.9237555 329406.933769 329406.93627249997 329406.938776 329406.94878900005 329406.9562985 329406.961305 329406.96881500003 329406.97382149997 329406.9838345 329406.98633750004 329406.988841 329406.991344
262,329407.1190105,217.78399997856468,1588,1595,0.5152385310520824,0.3786039800453969,0.5267554047546499,0.9546746998664171,3d gaze,-0.06661544216727115,11.698900915357651,125.33139116252553,329407.1190105 329407.1215135 329407.12652 329407.131527 329407.13653350004 329407.1390365 329407.14154 329407.1440435 329407.14905 329407.151553 329407.1540565 329407.1565595 329407.1590625 329407.16156599997 329407.1640695 329407.1665725 329407.1690755 329407.17157899996 329407.1740825 329407.1765855 329407.1790885 329407.181592 329407.18409550004 329407.1865985 329407.1891015 329407.191605 329407.1941085 329407.1966115 329407.19911449996 329407.201618 329407.2041215 329407.2066245 329407.2091275 329407.21163100004 329407.2141345 329407.2166375 329407.2191405 329407.22164400003 329407.2241475 329407.2266505 329407.229154 329407.23165750003 329407.2341605 329407.23666349996 329407.239167 329407.2416705 329407.2441735 329407.24667699996 329407.2491805 329407.2516835 329407.2541865 329407.25669 329407.25919350004 329407.2616965 329407.2641995 329407.266703 329407.26920650003 329407.2717095 329407.27421249996 329407.276716 329407.2792195 329407.2817225 329407.2842255 329407.28672900004 329407.2917355 329407.2942385 329407.29674200004 329407.2992455 329407.3017485 329407.3042515 329407.306755 329407.3092585 329407.31176149996 329407.3142645 329407.316768 329407.3192715 329407.32177449996 329407.324278 329407.3267815 329407.3292845 329407.3317875 329407.33429100004 329407.3367945
263,329407.3468075,210.27400001185015,1595,1601,0.5388527730236596,0.38371445284416233,1.4980441073129644,0.8710276692065974,3d gaze,4.541609084447388,11.169654532964229,125.88441186970219,329407.3468075 329407.34931049997 329407.351814 329407.3543175 329407.3568205 329407.35932349996 329407.361827 329407.36933699995 329407.37184000004 329407.3743435 329407.3768465 329407.3793495 329407.381853 329407.38685949997 329407.391866 329407.3943695 329407.39687249996 329407.39937550004 329407.401879 329407.4043825 329407.4068855 329407.40938850003 329407.411892 329407.4143955 329407.4168985 329407.4194015 329407.421905 329407.42440849997 329407.4269115 329407.429415 329407.4319185 329407.43442149996 329407.436925 329407.4394285 329407.4419315 329407.4444345 329407.44693800004 329407.4494415 329407.4519445 329407.4544475 329407.45695100003 329407.4594545 329407.46195749997 329407.4644605 329407.466964 329407.4719705 329407.47447350004 329407.47948 329407.4819835 329407.489493 329407.4944995 329407.497003 329407.49950649997 329407.504513 329407.507016 329407.5120225 329407.5145255 329407.517029 329407.5195325 329407.524539 329407.5270425 329407.53204900003 329407.534552 329407.53705549997 329407.5395585 329407.542062 329407.5445655 329407.54706849996 329407.552075 329407.5545785 329407.5570815
264,329407.5670945,217.78400003677234,1601,1608,0.5592592698703643,0.39144926914000727,1.4957784312138809,0.7550341186790425,3d gaze,8.576142143160753,10.354282000648746,126.58572923002335,329407.5670945 329407.5695975 329407.572101 329407.57460449997 329407.5846175 329407.58712050004 329407.592127 329407.5946305 329407.60214 329407.6096495 329407.61215299997 329407.6146565 329407.62216599996 329407.6271725 329407.629676 329407.63217949995 329407.63468250004 329407.639689 329407.6421925 329407.6446955 329407.647199 329407.64970249997 329407.657212 329407.659715 329407.66221850005 329407.6647215 329407.6747345 329407.677238 329407.679741 329407.6822445 329407.6847475 329407.68725099997 329407.6897545 329407.6922575 329407.6947605 329407.69726399996 329407.6997675 329407.7022705 329407.7047735 329407.70978000003 329407.7122835 329407.7147865 329407.71729 329407.7222965 329407.729806 329407.7323095 329407.734813 329407.73731650005 329407.7398195 329407.744826 329407.74732950004 329407.7498325 329407.754839 329407.75734250003 329407.7598455 329407.7673555 329407.769859 329407.77236199996 329407.7748655 329407.7773685 329407.7798715 329407.782375 329407.78487850004
265,329407.7873815,80.10449999710545,1608,1610,0.546206841584989,0.3879366449402339,1.4974565667264386,0.7731858385225288,3d gaze,6.079458769290802,10.882384316193475,128.16422341310792,329407.7873815 329407.7898845 329407.794891 329407.7973945 329407.79989749996 329407.802401 329407.8049045 329407.8074075 329407.8099105 329407.81241400004 329407.8149175 329407.8174205 329407.82242700004 329407.8249305 329407.8274335 329407.829937 329407.83244050003 329407.8349435 329407.83744699997 329407.8399505 329407.844957 329407.84745999996 329407.8499635 329407.8524665 329407.8549695 329407.85997600004 329407.8624795 329407.8649825 329407.867486
266,329407.886933,205.26800001971424,1611,1617,0.5165800424749455,0.3601854697108185,1.0886970501689823,0.9875248576755146,3d gaze,0.22121507759930875,15.830702044000205,143.68469597821843,329407.886933 329407.89194 329407.896946 329407.901953 329407.906959 329407.911966 329407.916972 329407.926985 329407.931992 329407.936999 329407.942005 329407.947012 329407.952018 329407.957025 329407.962031 329407.967038 329407.972044 329407.977051 329407.99207 329408.012096 329408.017103 329408.027116 329408.032123 329408.037129 329408.042136 329408.047142 329408.052149 329408.057155 329408.062162 329408.067168 329408.072175 329408.077181 329408.092201
267,329408.112227,215.28100001160055,1618,1624,0.527310818905197,0.36214209732300773,1.0279725789331546,0.974665420140717,3d gaze,2.6033049868094733,15.511250807415115,143.10514745595103,329408.112227 329408.127246 329408.132253 329408.147273 329408.152279 329408.162292 329408.167299 329408.177312 329408.182318 329408.187325 329408.192331 329408.197338 329408.202344 329408.232384 329408.247403 329408.25241 329408.262423 329408.272436 329408.287455 329408.292462 329408.297468 329408.302475 329408.307481 329408.312488 329408.317494 329408.322501 329408.327508
268,329408.332514,80.1039999932982,1624,1627,0.5295195577621276,0.3625671699149835,0.7523918179726117,0.9807786706145363,3d gaze,3.0918397315337396,15.443004802793087,142.98313937951508,329408.332514 329408.337521 329408.342527 329408.347534 329408.35254 329408.357547 329408.36756 329408.372566 329408.377573 329408.382579 329408.387586 329408.392592 329408.397599 329408.402605 329408.407612 329408.412618
269,329408.417625,150.19600000232458,1627,1631,0.5529983467320293,0.35586032743410645,1.200842442737448,0.9382502542617169,3d gaze,8.232916909735003,16.181097592709197,141.58393560673443,329408.417625 329408.422631 329408.427638 329408.432645 329408.437651 329408.447664 329408.452671 329408.457677 329408.46769 329408.472697 329408.497729 329408.512749 329408.517755 329408.527769 329408.532775 329408.547795 329408.552801 329408.562814 329408.567821
270,329408.6134585,90.11699998518452,1633,1635,0.5290544154922339,0.3672602892371969,0.5518292457625606,0.6059626435878475,3d gaze,2.504585541302535,12.421957093416264,119.77032359833576,329408.6134585 329408.6159615 329408.618465 329408.62096800003 329408.6234715 329408.62597449997 329408.628478 329408.630981 329408.63849100005 329408.64850400004 329408.6510075 329408.65851700003 329408.66352349997 329408.6660265 329408.6860525 329408.688556 329408.69356249995 329408.69606550003 329408.698569 329408.70107199997 329408.7035755
271,329408.896327,217.78349997475743,1641,1648,0.47873605431251715,0.34466325909834844,1.1492977778805011,0.6442564208411927,3d gaze,-6.591723834975149,14.32424325680722,114.98557252703506,329408.896327 329408.89882999996 329408.9013335 329408.90634 329408.908843 329408.91134650004 329408.933876 329408.936379 329408.93888250005 329408.9413855 329408.943889 329408.9463925 329408.94889550004 329408.951399 329408.953902 329408.961412 329408.9789345 329408.9814375 329408.98644400004 329408.9889475 329408.9914505 329408.99645700003 329408.9989605 329409.00146349997 329409.003967 329409.0064705 329409.0264965 329409.0289995 329409.031503 329409.03400600003 329409.0365095 329409.039013 329409.041516 329409.0440195 329409.0465225 329409.04902599996 329409.0515295 329409.056536 329409.0640455 329409.069052 329409.07155550004 329409.0740585 329409.079065 329409.0815685 329409.0840715 329409.08657449996 329409.089078 329409.0915815 329409.09909100004 329409.101594 329409.1040975 329409.1066005 329409.10910400003 329409.1116075 329409.11411049997
272,329409.1166135,87.61450002202764,1648,1650,0.47950391356628685,0.34246604908613365,0.8364727910012023,0.6324298032334067,3d gaze,-6.458468831114333,14.556568093749668,114.94591247902397,329409.1166135 329409.119117 329409.1216205 329409.12412349996 329409.1266265 329409.12913 329409.1316335 329409.13413649995 329409.13664 329409.1466535 329409.1491565 329409.15166 329409.154163 329409.1591695 329409.16167249996 329409.166679 329409.1691825 329409.176692 329409.1791955 329409.18420200003 329409.1867055 329409.18920849997 329409.196718 329409.2017245 329409.204228
